ID,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,num_accts_ever_120_pd,pct_tl_nvr_dlq,application_type,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,grade,term_months,emp_length_num,credit_age,grade_numeric,fico_score
42320,8000.0,8000.0,36 months,10.49,259.99,10+ years,MORTGAGE,62895.0,Source Verified,Current,debt_consolidation,NY,4.05,0.0,715.0,719.0,0.0,7.0,0.0,3440.0,23.6,13.0,1.0,0.0,1.0,92.3,Individual,10,2016,6,1991,B,36,10,25,2,717.0
93837,20000.0,20000.0,36 months,6.03,608.72,2 years,RENT,120000.0,Not Verified,Fully Paid,credit_card,WA,18.26,0.0,760.0,764.0,1.0,10.0,0.0,25018.0,45.6,24.0,0.0,0.0,0.0,100.0,Individual,3,2014,4,2001,A,36,2,13,1,762.0
92683,36000.0,36000.0,36 months,7.97,1127.62,< 1 year,RENT,76000.0,Verified,Current,house,AL,8.48,0.0,730.0,734.0,2.0,18.0,0.0,19856.0,26.7,30.0,0.0,0.0,0.0,100.0,Individual,11,2017,4,2009,A,36,0,8,1,732.0
38279,7200.0,7200.0,36 months,9.99,232.29,10+ years,RENT,108000.0,Verified,Fully Paid,other,CA,33.1,0.0,710.0,714.0,1.0,30.0,0.0,30356.0,33.0,63.0,0.0,0.0,0.0,100.0,Individual,4,2015,4,1998,B,36,10,17,2,712.0
3042,30000.0,30000.0,36 months,12.69,1006.35,< 1 year,RENT,92000.0,Verified,Fully Paid,credit_card,CO,30.45,0.0,720.0,724.0,0.0,17.0,0.0,79077.0,59.2,32.0,4.0,0.0,0.0,100.0,Individual,4,2015,8,1987,C,36,0,28,3,722.0
56264,20000.0,20000.0,60 months,18.25,510.6,10+ years,OWN,70000.0,Source Verified,Current,debt_consolidation,TX,28.49,0.0,665.0,669.0,0.0,12.0,0.0,19557.0,91.4,17.0,0.0,0.0,0.0,100.0,Individual,3,2014,1,2001,D,60,10,13,4,667.0
26272,25000.0,25000.0,60 months,16.99,621.18,10+ years,RENT,105000.0,Verified,Fully Paid,debt_consolidation,NY,11.28,1.0,660.0,664.0,0.0,8.0,0.0,12931.0,64.7,21.0,1.0,0.0,0.0,85.7,Individual,9,2015,0,2003,D,60,10,12,4,662.0
8672,21000.0,21000.0,36 months,13.67,714.37,3 years,MORTGAGE,150000.0,Verified,Charged Off,credit_card,TX,28.39,1.0,695.0,699.0,2.0,14.0,0.0,27382.0,47.1,38.0,3.0,0.0,1.0,97.1,Individual,11,2015,8,2003,C,36,3,12,3,697.0
83886,35000.0,35000.0,36 months,14.99,1213.12,10+ years,MORTGAGE,190000.0,Source Verified,Fully Paid,debt_consolidation,CA,15.86,0.0,695.0,699.0,0.0,17.0,0.0,50627.0,80.6,31.0,6.0,0.0,0.0,100.0,Individual,11,2016,8,1995,C,36,10,21,3,697.0
43931,28000.0,28000.0,60 months,9.17,583.55,3 years,MORTGAGE,135000.0,Not Verified,Fully Paid,credit_card,TX,17.15,0.0,740.0,744.0,1.0,7.0,0.0,43075.0,78.3,20.0,3.0,0.0,0.0,100.0,Individual,8,2015,5,2001,B,60,3,14,2,742.0
45986,19000.0,19000.0,60 months,10.42,407.64,10+ years,RENT,85000.0,Not Verified,Fully Paid,debt_consolidation,MN,22.39,0.0,735.0,739.0,0.0,8.0,0.0,39232.0,72.1,21.0,3.0,0.0,0.0,100.0,Individual,7,2017,2,2000,B,60,10,17,2,737.0
1098,6000.0,6000.0,36 months,12.62,201.07,3 years,MORTGAGE,42647.0,Source Verified,Current,debt_consolidation,TX,26.43,0.0,695.0,699.0,0.0,8.0,0.0,11112.0,79.4,11.0,1.0,0.0,0.0,100.0,Individual,4,2017,4,2009,C,36,3,8,3,697.0
46532,30000.0,30000.0,60 months,13.44,689.37,10+ years,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,CA,11.89,1.0,685.0,689.0,0.0,12.0,0.0,32094.0,58.9,21.0,4.0,0.0,2.0,85.7,Individual,0,2016,7,2000,C,60,10,16,3,687.0
80730,23075.0,23075.0,60 months,17.86,584.2,8 years,MORTGAGE,78000.0,Source Verified,Charged Off,debt_consolidation,PA,26.74,0.0,715.0,719.0,1.0,14.0,0.0,26152.0,48.0,41.0,1.0,0.0,0.0,97.5,Individual,1,2015,6,2004,D,60,8,11,4,717.0
48131,24000.0,24000.0,36 months,13.33,812.48,3 years,MORTGAGE,106000.0,Verified,Charged Off,other,FL,10.55,0.0,660.0,664.0,1.0,8.0,1.0,11847.0,98.7,22.0,3.0,0.0,0.0,100.0,Individual,8,2015,11,2002,C,36,3,13,3,662.0
96420,25000.0,25000.0,36 months,17.57,898.43,10+ years,MORTGAGE,103541.0,Verified,Fully Paid,debt_consolidation,NJ,11.89,0.0,670.0,674.0,1.0,21.0,0.0,16945.0,50.9,34.0,2.0,0.0,2.0,100.0,Individual,6,2014,9,1994,D,36,10,20,4,672.0
66648,10000.0,10000.0,36 months,7.21,309.74,10+ years,RENT,125000.0,Not Verified,Current,house,CA,8.76,0.0,715.0,719.0,0.0,8.0,0.0,10138.0,27.3,15.0,0.0,0.0,0.0,100.0,Individual,9,2017,6,2002,A,36,10,15,1,717.0
17329,8000.0,8000.0,36 months,6.83,246.4,< 1 year,MORTGAGE,57000.0,Not Verified,Current,debt_consolidation,CO,9.85,0.0,810.0,814.0,0.0,10.0,0.0,2476.0,4.3,22.0,3.0,0.0,0.0,100.0,Individual,4,2018,6,2003,A,36,0,15,1,812.0
92465,21000.0,21000.0,60 months,15.02,499.81,< 1 year,RENT,86000.0,Source Verified,Current,debt_consolidation,CA,6.27,12.0,675.0,679.0,0.0,17.0,1.0,2749.0,19.5,33.0,0.0,1.0,12.0,33.3,Individual,11,2018,10,2005,C,60,0,13,3,677.0
51799,6000.0,6000.0,36 months,15.02,208.06,2 years,RENT,55000.0,Not Verified,Current,debt_consolidation,NY,6.64,0.0,690.0,694.0,1.0,8.0,0.0,3101.0,36.9,9.0,0.0,0.0,0.0,100.0,Individual,6,2018,6,2012,C,36,2,6,3,692.0
29719,12000.0,12000.0,36 months,6.49,367.74,5 years,MORTGAGE,70000.0,Not Verified,Fully Paid,credit_card,MA,15.14,0.0,725.0,729.0,1.0,17.0,0.0,12172.0,40.4,32.0,3.0,0.0,0.0,100.0,Individual,6,2014,10,1998,A,36,5,16,1,727.0
88234,13900.0,13900.0,36 months,14.33,477.3,9 years,RENT,57000.0,Not Verified,Fully Paid,debt_consolidation,TX,18.99,0.0,680.0,684.0,0.0,7.0,0.0,14008.0,91.6,7.0,0.0,0.0,0.0,100.0,Individual,7,2013,9,2000,C,36,9,13,3,682.0
61520,10000.0,10000.0,36 months,9.58,320.71,10+ years,MORTGAGE,67000.0,Not Verified,Current,credit_card,SC,15.46,1.0,675.0,679.0,0.0,12.0,0.0,2678.0,22.0,26.0,5.0,0.0,2.0,88.5,Individual,6,2018,9,2002,B,36,10,16,2,677.0
66373,15000.0,15000.0,60 months,6.07,290.49,3 years,RENT,64417.0,Not Verified,Current,credit_card,OH,16.24,0.0,705.0,709.0,0.0,10.0,0.0,14887.0,41.9,39.0,2.0,0.0,0.0,97.2,Individual,3,2018,1,1999,A,60,3,19,1,707.0
29252,27000.0,27000.0,60 months,8.18,549.8,2 years,MORTGAGE,100100.0,Not Verified,Current,credit_card,LA,6.21,0.0,720.0,724.0,0.0,5.0,0.0,17499.0,73.2,11.0,3.0,0.0,0.0,100.0,Individual,9,2015,10,2001,B,60,2,14,2,722.0
88929,20000.0,20000.0,60 months,18.25,510.6,10+ years,RENT,68000.0,Source Verified,Fully Paid,credit_card,CA,15.05,0.0,695.0,699.0,2.0,9.0,1.0,8188.0,50.9,13.0,0.0,1.0,0.0,100.0,Individual,2,2015,9,1997,E,60,10,18,5,697.0
31096,12000.0,12000.0,60 months,13.35,275.2,10+ years,MORTGAGE,160000.0,Not Verified,Fully Paid,credit_card,FL,22.03,0.0,670.0,674.0,0.0,18.0,0.0,36013.0,80.7,49.0,9.0,0.0,0.0,95.8,Individual,6,2014,11,1978,C,60,10,36,3,672.0
16771,5000.0,5000.0,36 months,14.3,171.62,3 years,MORTGAGE,55000.0,Not Verified,Fully Paid,debt_consolidation,VA,7.4,0.0,660.0,664.0,0.0,6.0,1.0,11830.0,93.9,9.0,2.0,1.0,0.0,88.0,Individual,9,2013,5,1985,C,36,3,28,3,662.0
36144,6000.0,6000.0,36 months,13.59,203.88,6 years,RENT,40000.0,Verified,Fully Paid,debt_consolidation,KS,16.89,0.0,660.0,664.0,1.0,6.0,0.0,5887.0,58.9,13.0,0.0,0.0,0.0,92.3,Individual,7,2017,4,2005,C,36,6,12,3,662.0
59547,14000.0,14000.0,36 months,11.14,459.28,5 years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,RI,6.88,0.0,685.0,689.0,2.0,6.0,0.0,14379.0,79.0,14.0,1.0,0.0,0.0,92.0,Individual,11,2012,3,2002,B,36,5,10,2,687.0
51016,35000.0,35000.0,60 months,12.69,790.82,10+ years,MORTGAGE,103000.0,Verified,Current,debt_consolidation,NY,19.51,1.0,695.0,699.0,0.0,8.0,0.0,13519.0,93.9,19.0,2.0,0.0,0.0,84.2,Individual,8,2015,7,1996,C,60,10,19,3,697.0
98358,9000.0,9000.0,36 months,16.99,320.83,10+ years,OWN,73000.0,Verified,Fully Paid,debt_consolidation,MD,16.54,0.0,670.0,674.0,1.0,16.0,0.0,20952.0,85.9,21.0,0.0,0.0,0.0,100.0,Individual,8,2015,4,2001,D,36,10,14,4,672.0
4052,3000.0,3000.0,36 months,11.05,98.29,4 years,MORTGAGE,107000.0,Source Verified,Current,home_improvement,FL,22.67,0.0,720.0,724.0,0.0,8.0,0.0,7218.0,69.4,11.0,2.0,0.0,0.0,100.0,Individual,5,2018,4,2007,B,36,4,11,2,722.0
8077,20000.0,20000.0,36 months,11.99,664.2,5 years,RENT,65000.0,Source Verified,Current,small_business,IL,5.61,1.0,710.0,714.0,1.0,7.0,0.0,7820.0,28.1,9.0,0.0,0.0,0.0,88.9,Individual,1,2018,3,2013,B,36,5,5,2,712.0
22703,20750.0,20750.0,60 months,19.99,549.64,9 years,MORTGAGE,52000.0,Source Verified,Fully Paid,credit_card,NC,15.79,0.0,670.0,674.0,3.0,5.0,0.0,6410.0,54.8,16.0,1.0,0.0,4.0,73.3,Individual,2,2014,2,2005,E,60,9,9,5,672.0
7917,20000.0,20000.0,36 months,13.49,678.61,3 years,RENT,72000.0,Source Verified,Current,debt_consolidation,MI,4.12,0.0,710.0,714.0,1.0,12.0,0.0,4825.0,30.2,18.0,0.0,0.0,0.0,100.0,Individual,6,2016,5,2011,C,36,3,5,3,712.0
70790,20000.0,20000.0,36 months,11.48,659.33,10+ years,MORTGAGE,85000.0,Source Verified,Charged Off,credit_card,TX,27.08,0.0,670.0,674.0,0.0,19.0,0.0,32020.0,59.6,42.0,1.0,0.0,0.0,100.0,Individual,11,2015,4,2004,B,36,10,11,2,672.0
74052,10000.0,10000.0,36 months,13.99,341.73,2 years,MORTGAGE,56000.0,Source Verified,Fully Paid,debt_consolidation,WA,19.48,0.0,765.0,769.0,0.0,9.0,0.0,6281.0,19.9,23.0,1.0,0.0,0.0,100.0,Individual,9,2016,3,2005,C,36,2,11,3,767.0
78044,7200.0,7200.0,36 months,8.24,226.42,2 years,RENT,54000.0,Not Verified,Current,debt_consolidation,IL,15.91,0.0,775.0,779.0,0.0,7.0,0.0,3025.0,16.4,17.0,0.0,0.0,0.0,100.0,Individual,3,2017,7,1978,B,36,2,39,2,777.0
65155,7500.0,7500.0,36 months,13.58,254.81,2 years,RENT,27000.0,Source Verified,Current,debt_consolidation,FL,13.6,0.0,665.0,669.0,2.0,6.0,0.0,575.0,7.4,10.0,0.0,0.0,1.0,90.0,Individual,2,2018,8,2009,C,36,2,9,3,667.0
72154,15000.0,15000.0,36 months,8.39,472.75,10+ years,MORTGAGE,45000.0,Not Verified,Current,debt_consolidation,OH,15.97,0.0,680.0,684.0,0.0,10.0,1.0,4010.0,22.0,34.0,4.0,1.0,1.0,96.4,Individual,2,2016,7,1987,B,36,10,29,2,682.0
67039,8000.0,8000.0,36 months,14.08,273.74,10+ years,MORTGAGE,165000.0,Not Verified,Fully Paid,medical,VA,17.46,5.0,660.0,664.0,0.0,16.0,0.0,16161.0,57.9,23.0,2.0,0.0,0.0,78.3,Individual,6,2017,3,2002,C,36,10,15,3,662.0
41784,28000.0,28000.0,60 months,21.49,765.24,3 years,MORTGAGE,129000.0,Source Verified,Fully Paid,debt_consolidation,CA,16.06,1.0,660.0,664.0,0.0,14.0,0.0,52888.0,68.0,32.0,2.0,0.0,3.0,92.3,Individual,10,2016,0,2004,D,60,3,12,4,662.0
81840,8000.0,8000.0,36 months,9.99,258.1,1 year,MORTGAGE,55000.0,Source Verified,Fully Paid,debt_consolidation,IL,20.29,1.0,670.0,674.0,1.0,8.0,0.0,7342.0,88.5,19.0,0.0,0.0,0.0,88.9,Individual,4,2015,9,2003,B,36,1,12,2,672.0
27252,12075.0,12075.0,60 months,18.25,308.28,10+ years,RENT,27500.0,Source Verified,Fully Paid,credit_card,OH,37.41,0.0,695.0,699.0,1.0,12.0,0.0,10960.0,63.7,24.0,0.0,0.0,0.0,100.0,Individual,2,2015,5,2003,E,60,10,12,5,697.0
87981,4000.0,4000.0,36 months,13.49,135.73,10+ years,MORTGAGE,35352.0,Verified,Current,home_improvement,GA,18.67,3.0,690.0,694.0,0.0,5.0,0.0,4605.0,37.4,15.0,1.0,0.0,1.0,57.1,Individual,6,2016,2,1990,C,36,10,26,3,692.0
77339,6000.0,6000.0,36 months,16.02,211.01,4 years,RENT,25000.0,Verified,Current,moving,NY,24.15,0.0,680.0,684.0,0.0,13.0,0.0,6813.0,23.3,17.0,0.0,0.0,0.0,100.0,Individual,1,2018,2,2014,C,36,4,4,3,682.0
38492,21000.0,21000.0,36 months,12.99,707.48,5 years,MORTGAGE,150000.0,Source Verified,Fully Paid,home_improvement,NJ,7.18,0.0,660.0,664.0,1.0,7.0,0.0,60235.0,93.5,17.0,0.0,0.0,0.0,100.0,Individual,2,2016,7,2004,C,36,5,12,3,662.0
79830,2000.0,2000.0,36 months,11.49,65.95,10+ years,RENT,42000.0,Verified,Current,debt_consolidation,IN,26.4,0.0,680.0,684.0,0.0,12.0,1.0,7874.0,54.7,29.0,0.0,1.0,0.0,96.3,Individual,9,2016,1,2008,B,36,10,8,2,682.0
36135,35000.0,35000.0,60 months,13.35,802.65,8 years,RENT,230000.0,Source Verified,Charged Off,debt_consolidation,GA,10.28,0.0,700.0,704.0,0.0,4.0,0.0,19897.0,83.6,24.0,3.0,0.0,0.0,100.0,Individual,9,2014,10,1998,C,60,8,16,3,702.0
75726,10000.0,10000.0,36 months,11.05,327.63,2 years,RENT,41000.0,Not Verified,Current,credit_card,FL,15.08,0.0,680.0,684.0,0.0,6.0,0.0,3944.0,59.8,7.0,0.0,0.0,0.0,100.0,Individual,4,2018,9,2009,B,36,2,9,2,682.0
67403,19200.0,19200.0,36 months,15.61,671.33,10+ years,RENT,67000.0,Verified,Fully Paid,credit_card,NY,14.41,0.0,710.0,714.0,2.0,19.0,0.0,14641.0,28.5,21.0,0.0,0.0,0.0,100.0,Individual,4,2015,4,1997,D,36,10,18,4,712.0
24700,7300.0,7300.0,36 months,13.98,249.43,3 years,RENT,22000.0,Not Verified,Fully Paid,credit_card,UT,10.64,0.0,665.0,669.0,0.0,6.0,0.0,6679.0,58.6,31.0,0.0,0.0,0.0,100.0,Individual,9,2014,7,2004,C,36,3,10,3,667.0
34155,35000.0,35000.0,60 months,12.29,783.7,9 years,MORTGAGE,160000.0,Source Verified,Fully Paid,debt_consolidation,TX,9.34,0.0,745.0,749.0,0.0,9.0,0.0,36926.0,55.0,21.0,4.0,0.0,0.0,100.0,Individual,3,2015,6,2001,C,60,9,14,3,747.0
54630,4500.0,4500.0,36 months,17.09,160.64,10+ years,MORTGAGE,84200.0,Source Verified,Fully Paid,major_purchase,TX,11.87,0.0,685.0,689.0,1.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,92.3,Individual,4,2017,8,2006,D,36,10,11,4,687.0
87886,15000.0,15000.0,36 months,5.32,451.73,6 years,MORTGAGE,188000.0,Not Verified,Fully Paid,debt_consolidation,TX,10.41,0.0,740.0,744.0,0.0,11.0,0.0,6865.0,8.4,35.0,5.0,0.0,0.0,100.0,Individual,2,2017,8,1996,A,36,6,21,1,742.0
12251,10000.0,10000.0,36 months,6.67,307.27,10+ years,MORTGAGE,200000.0,Verified,Current,credit_card,NY,12.14,3.0,700.0,704.0,0.0,8.0,0.0,487.0,8.7,24.0,7.0,0.0,5.0,66.7,Individual,9,2018,8,2001,A,36,10,17,1,702.0
92589,11000.0,11000.0,36 months,14.99,381.27,4 years,RENT,58200.0,Verified,Fully Paid,debt_consolidation,WA,21.67,0.0,665.0,669.0,1.0,9.0,0.0,27434.0,81.6,42.0,0.0,0.0,0.0,92.1,Individual,11,2014,2,1998,C,36,4,16,3,667.0
54351,28000.0,28000.0,60 months,12.74,633.37,10+ years,MORTGAGE,94000.0,Not Verified,Current,debt_consolidation,OH,27.23,0.0,715.0,719.0,0.0,13.0,0.0,27126.0,92.6,34.0,3.0,0.0,0.0,96.8,Individual,2,2017,3,2000,C,60,10,17,3,717.0
14163,35000.0,35000.0,36 months,18.49,1273.96,10+ years,MORTGAGE,178631.0,Verified,Fully Paid,debt_consolidation,NY,2.89,0.0,710.0,714.0,2.0,5.0,0.0,23417.0,84.2,14.0,6.0,0.0,0.0,100.0,Individual,10,2012,0,1985,D,36,10,27,4,712.0
39188,17000.0,17000.0,60 months,15.02,404.61,10+ years,RENT,84000.0,Source Verified,Current,debt_consolidation,PA,26.89,0.0,675.0,679.0,0.0,26.0,0.0,22270.0,68.1,42.0,0.0,0.0,1.0,97.6,Individual,9,2018,2,2005,C,60,10,13,3,677.0
8928,15000.0,15000.0,36 months,10.9,490.38,< 1 year,RENT,60000.0,Source Verified,Current,credit_card,WA,7.6,0.0,725.0,729.0,1.0,3.0,0.0,15590.0,58.2,6.0,0.0,0.0,0.0,100.0,Individual,2,2018,9,1995,B,36,0,23,2,727.0
31953,20075.0,20075.0,36 months,18.99,735.77,7 years,OWN,65000.0,Verified,Late (31-120 days),debt_consolidation,TX,4.15,2.0,660.0,664.0,1.0,8.0,0.0,5866.0,77.2,10.0,2.0,0.0,1.0,88.9,Individual,6,2016,7,2004,D,36,7,12,4,662.0
32855,11200.0,11200.0,60 months,19.99,296.67,7 years,RENT,65000.0,Source Verified,Fully Paid,debt_consolidation,PA,4.69,0.0,700.0,704.0,1.0,8.0,1.0,3441.0,26.3,14.0,1.0,1.0,1.0,92.9,Individual,9,2016,8,2003,D,60,7,13,4,702.0
58175,8000.0,8000.0,36 months,5.32,240.92,10+ years,RENT,75000.0,Source Verified,Fully Paid,moving,CA,9.09,1.0,740.0,744.0,1.0,17.0,0.0,2606.0,2.5,34.0,1.0,0.0,0.0,97.1,Individual,5,2017,1,2001,A,36,10,16,1,742.0
63512,26925.0,26925.0,36 months,21.97,956.97,5 years,OWN,79000.0,Verified,Charged Off,credit_card,FL,32.51,0.0,660.0,664.0,2.0,13.0,0.0,24668.0,62.7,23.0,0.0,0.0,0.0,100.0,Individual,2,2016,2,2005,E,36,5,11,5,662.0
64161,12000.0,12000.0,36 months,11.14,393.67,9 years,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,CA,17.21,0.0,700.0,704.0,0.0,7.0,0.0,7960.0,45.6,14.0,0.0,0.0,0.0,100.0,Individual,2,2013,6,2004,B,36,9,9,2,702.0
89883,15000.0,15000.0,36 months,5.32,451.73,10+ years,MORTGAGE,93000.0,Not Verified,Current,credit_card,GA,11.84,0.0,720.0,724.0,1.0,18.0,0.0,32382.0,36.6,30.0,3.0,0.0,0.0,100.0,Individual,7,2017,2,1992,A,36,10,25,1,722.0
29358,9000.0,9000.0,36 months,17.57,323.44,< 1 year,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,WA,28.61,1.0,680.0,684.0,2.0,12.0,0.0,33713.0,73.6,27.0,1.0,0.0,0.0,88.9,Individual,6,2014,9,1991,D,36,0,23,4,682.0
65914,2800.0,2800.0,36 months,11.99,92.99,3 years,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,CA,27.88,0.0,675.0,679.0,0.0,20.0,0.0,13627.0,94.6,36.0,0.0,0.0,2.0,94.3,Individual,2,2016,8,2006,C,36,3,10,3,677.0
27244,13250.0,13250.0,36 months,19.47,488.85,6 years,RENT,39000.0,Verified,Fully Paid,major_purchase,HI,25.38,1.0,660.0,664.0,1.0,10.0,0.0,11607.0,71.6,16.0,0.0,0.0,1.0,87.5,Individual,1,2014,7,2006,D,36,6,8,4,662.0
96333,6000.0,6000.0,36 months,10.47,194.93,10+ years,MORTGAGE,32000.0,Not Verified,Current,debt_consolidation,PA,32.33,0.0,775.0,779.0,0.0,8.0,0.0,7950.0,37.9,29.0,1.0,0.0,0.0,96.6,Individual,7,2018,9,1996,B,36,10,22,2,777.0
61536,3125.0,3125.0,36 months,26.57,126.86,10+ years,RENT,80000.0,Source Verified,Fully Paid,vacation,FL,7.47,0.0,665.0,669.0,0.0,2.0,1.0,4.0,0.3,5.0,1.0,0.0,0.0,100.0,Individual,3,2016,5,2002,F,36,10,14,6,667.0
13015,14000.0,14000.0,36 months,12.29,466.95,2 years,RENT,44000.0,Verified,Fully Paid,debt_consolidation,VA,3.11,2.0,660.0,664.0,0.0,3.0,0.0,4730.0,49.3,15.0,2.0,0.0,2.0,73.3,Individual,3,2015,8,2003,C,36,2,12,3,662.0
90308,6000.0,6000.0,36 months,5.32,180.69,10+ years,MORTGAGE,74000.0,Source Verified,Fully Paid,credit_card,MT,7.36,0.0,730.0,734.0,0.0,11.0,0.0,4568.0,17.5,23.0,3.0,0.0,1.0,95.7,Individual,6,2015,10,1995,A,36,10,20,1,732.0
26258,25000.0,25000.0,36 months,8.08,784.34,10+ years,MORTGAGE,117000.0,Source Verified,Fully Paid,house,NJ,7.6,0.0,700.0,704.0,0.0,10.0,0.0,26321.0,42.5,20.0,6.0,0.0,0.0,94.7,Individual,5,2018,7,1996,A,36,10,22,1,702.0
1346,14400.0,14400.0,60 months,10.49,309.45,10+ years,RENT,61785.0,Source Verified,Current,credit_card,CA,20.24,0.0,700.0,704.0,0.0,9.0,0.0,11844.0,59.5,19.0,0.0,0.0,0.0,94.7,Individual,0,2015,1,1978,B,60,10,37,2,702.0
51002,11500.0,11500.0,36 months,6.11,350.43,< 1 year,RENT,125000.0,Not Verified,Current,debt_consolidation,CA,10.71,0.0,775.0,779.0,0.0,9.0,0.0,4355.0,7.7,17.0,0.0,0.0,0.0,100.0,Individual,9,2018,8,2001,A,36,0,17,1,777.0
84758,17100.0,17100.0,60 months,25.29,504.82,1 year,OWN,45000.0,Source Verified,Fully Paid,debt_consolidation,KY,20.24,0.0,705.0,709.0,0.0,10.0,0.0,5676.0,35.5,15.0,1.0,0.0,0.0,100.0,Individual,7,2016,3,2000,E,60,1,16,5,707.0
98205,16800.0,16800.0,60 months,12.99,382.17,2 years,MORTGAGE,162000.0,Source Verified,Fully Paid,credit_card,TX,17.23,0.0,695.0,699.0,0.0,12.0,0.0,33128.0,75.1,25.0,4.0,0.0,1.0,96.0,Individual,4,2014,5,2001,C,60,2,13,3,697.0
2230,24000.0,24000.0,60 months,9.93,509.11,10+ years,MORTGAGE,130000.0,Source Verified,Current,small_business,MI,7.68,1.0,755.0,759.0,0.0,8.0,0.0,4675.0,13.5,33.0,5.0,0.0,0.0,93.9,Individual,8,2017,11,1987,B,60,10,30,2,757.0
41244,1500.0,1500.0,36 months,11.44,49.43,10+ years,MORTGAGE,60550.0,Verified,Current,other,NC,27.41,0.0,695.0,699.0,0.0,8.0,0.0,13074.0,78.3,19.0,1.0,0.0,2.0,84.2,Individual,1,2017,11,1992,B,36,10,25,2,697.0
57732,15000.0,15000.0,36 months,7.49,466.53,10+ years,MORTGAGE,92000.0,Not Verified,Fully Paid,debt_consolidation,IN,10.96,0.0,735.0,739.0,2.0,17.0,1.0,5603.0,8.7,29.0,0.0,1.0,0.0,100.0,Individual,3,2017,10,1995,A,36,10,22,1,737.0
79562,17000.0,17000.0,36 months,13.49,576.82,< 1 year,MORTGAGE,42000.0,Source Verified,Current,debt_consolidation,FL,6.03,0.0,700.0,704.0,0.0,4.0,0.0,4508.0,51.8,5.0,0.0,0.0,0.0,100.0,Individual,0,2017,11,2005,C,36,0,12,3,702.0
10263,18000.0,18000.0,36 months,7.21,557.52,8 years,MORTGAGE,68500.0,Verified,Current,debt_consolidation,CA,5.24,0.0,710.0,714.0,0.0,7.0,0.0,7442.0,27.7,12.0,3.0,0.0,0.0,100.0,Individual,7,2018,4,2005,A,36,8,13,1,712.0
73514,10000.0,10000.0,36 months,10.16,323.43,3 years,RENT,105000.0,Not Verified,Fully Paid,debt_consolidation,AZ,11.25,0.0,710.0,714.0,0.0,12.0,0.0,28211.0,53.3,34.0,1.0,0.0,0.0,97.0,Individual,10,2012,7,1993,B,36,3,19,2,712.0
60081,10000.0,10000.0,36 months,5.31,301.11,10+ years,MORTGAGE,142000.0,Not Verified,Fully Paid,debt_consolidation,CA,20.2,0.0,765.0,769.0,0.0,15.0,0.0,16986.0,29.3,30.0,5.0,0.0,0.0,100.0,Joint App,4,2018,10,1998,A,36,10,20,1,767.0
14514,35000.0,35000.0,60 months,18.45,897.37,2 years,MORTGAGE,30000.0,Source Verified,Current,home_improvement,LA,35.44,0.0,700.0,704.0,0.0,10.0,0.0,7003.0,49.3,20.0,2.0,0.0,1.0,90.0,Joint App,4,2018,3,2004,D,60,2,14,4,702.0
96802,12000.0,12000.0,36 months,19.92,445.48,10+ years,MORTGAGE,78000.0,Not Verified,Current,debt_consolidation,MA,24.6,1.0,675.0,679.0,1.0,18.0,0.0,59029.0,39.1,44.0,4.0,0.0,1.0,95.5,Individual,11,2018,4,1996,D,36,10,22,4,677.0
84825,3000.0,3000.0,36 months,10.99,98.21,< 1 year,RENT,43000.0,Verified,Charged Off,debt_consolidation,OH,34.22,0.0,710.0,714.0,2.0,10.0,0.0,11008.0,52.9,13.0,0.0,0.0,0.0,100.0,Individual,7,2016,1,2007,B,36,0,9,2,712.0
57593,25000.0,25000.0,36 months,10.49,812.45,10+ years,MORTGAGE,167000.0,Verified,Current,major_purchase,OH,17.84,0.0,730.0,734.0,3.0,16.0,0.0,10616.0,27.5,22.0,1.0,0.0,2.0,90.9,Individual,9,2016,8,2003,B,36,10,13,2,732.0
45042,16800.0,16800.0,36 months,10.49,545.97,< 1 year,RENT,40000.0,Source Verified,Current,credit_card,OR,25.32,1.0,660.0,664.0,0.0,25.0,0.0,18730.0,51.7,43.0,0.0,0.0,0.0,97.6,Individual,8,2016,7,2007,B,36,0,9,2,662.0
15323,14000.0,14000.0,36 months,11.05,458.68,10+ years,RENT,68000.0,Source Verified,Current,credit_card,WI,33.45,0.0,675.0,679.0,1.0,15.0,0.0,17895.0,57.5,26.0,0.0,0.0,1.0,87.0,Individual,5,2018,1,2008,B,36,10,10,2,677.0
29507,18000.0,18000.0,36 months,13.99,615.11,10+ years,MORTGAGE,103000.0,Not Verified,Current,credit_card,NJ,20.51,0.0,700.0,704.0,0.0,8.0,0.0,17535.0,66.4,19.0,2.0,0.0,0.0,94.7,Individual,1,2017,11,2002,C,36,10,15,3,702.0
